,run,iteration,topic,rbu_0.800_0.001,rbu_0.800_0.050,rbu_0.800_0.100,rbu_0.800_0.500,rbu_0.900_0.001,rbu_0.900_0.050,rbu_0.900_0.100,rbu_0.900_0.500,rbu_0.990_0.001,rbu_0.990_0.050,rbu_0.990_0.100,rbu_0.990_0.500,alpha-DCG,NRBP,strec,ERR-IA,alpha-nDCG,nNRBP,MAP-IA,nERR-IA,P-IA,act,nct,nsDCG,p,rtime,ntime,ttime,nEU
0,clip_addwords,10,58,0.121472349485,-0.0737871834508,-0.273031604813,-1.86698697572,0.172542443805,-0.236798254938,-0.654492845491,-3.99604956992,0.277594164202,-0.800194421353,-1.89997869233,-10.6982528601,0.32508,0.321309,0.333333,0.323118,0.417588,0.430978,0.016209,0.428504,0.086667,0.0521806,0.2579427,0.1847795,0.52,0.2,-5.0,-380.72162,0.9999947
1,clip_addwords,10,all,0.190752298702,-0.00440463973533,-0.203544372835,-1.79666223763,0.257983588593,-0.15037146535,-0.567060295904,-3.90057094034,0.361894131662,-0.709245592827,-1.80224531169,-10.5462430626,0.362557,0.308868,0.524167,0.330639,0.429615,0.404703,0.150841,0.414188,0.061133,0.125657,0.6888498,0.2576967,0.2891111,0.2022222,-4.9666667,-379.2269287,0.9999962
2,clip_addwords,10,56,0.113597267407,-0.0816622655286,-0.280906686891,-1.87486205779,0.204558675565,-0.204782023177,-0.622476613731,-3.96403333816,0.419887956141,-0.657900629414,-1.75768490039,-10.5559590682,0.3416,0.198378,0.6,0.257392,0.494411,0.399731,0.05913,0.451585,0.056,0.0571775,0.45625,0.1866559,0.52,0.2,-5.0,-350.18462,0.9999963
3,clip_addwords,10,54,0.309073244215,0.11381371128,-0.0854307100831,-1.67938608099,0.38681235017,-0.0225283485731,-0.440222939127,-3.78177966356,0.537690221874,-0.540098363681,-1.63988263466,-10.4381568024,0.620815,0.489957,1.0,0.541745,0.849476,0.890835,0.090017,0.865609,0.085,0.2271219,1.203125,0.501116,0.64,0.2,-5.0,-434.64224,0.9999958
4,clip_addwords,10,28,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-442.8767,0.999996
5,clip_addwords,10,43,0.0255993359311,-0.169660197004,-0.368904618367,-1.96285998927,0.0346209166353,-0.374719782107,-0.792414372661,-4.13397109709,0.0408668127536,-1.0369217728,-2.13670604378,-10.9349802116,0.231743,0.217541,0.25,0.226777,0.291203,0.31008,0.09727,0.304696,0.03,0.0766771,0.4253472,0.0221342,0.24,0.2,-5.0,-310.17764,0.9999917
6,clip_addwords,10,60,0.41264443059,0.217384897654,0.0181404762918,-1.57581489461,0.576550629553,0.167209930811,-0.250484659743,-3.59204138417,0.880064863359,-0.197723722196,-1.29750799317,-10.095782161,0.811577,0.687625,1.0,0.738531,0.934534,0.888196,0.240344,0.911645,0.246667,0.2173059,1.1367188,0.5387596,1.0,0.2,-5.0,-384.54752,0.9999957
7,clip_addwords,10,36,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-400.94624,0.9999981
8,clip_addwords,10,35,0.0117013860825,-0.183558146853,-0.382802568216,-1.97675793912,0.00929316701245,-0.40004753173,-0.817742122284,-4.15929884672,-0.0025839207136,-1.08037250627,-2.18015677724,-10.978430945,0.216513,0.25,0.333333,0.240449,0.219126,0.250982,0.02381,0.242297,0.006667,0.0152222,0.0666667,0.013655,0.04,0.2,-5.0,-401.47976,0.9999971
9,clip_addwords,10,52,0.0989066315727,-0.0963529013627,-0.295597322725,-1.88955269363,0.170695798189,-0.238644900554,-0.656339491108,-3.99789621554,0.263330051371,-0.814458534184,-1.91424280516,-10.712516973,0.124064,0.026367,0.5,0.070847,0.168523,0.045117,0.006457,0.110213,0.01,0.0455,0.3243243,0.0485635,0.08,0.2,-5.0,-385.09508,0.9999976
10,clip_addwords,10,24,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-382.7855,0.9999974
11,clip_addwords,10,25,0.10007102055,-0.0951885123855,-0.294432933748,-1.88838830465,0.131434342307,-0.277906356436,-0.69560094699,-4.03715767142,0.199318127616,-0.878470457939,-1.97825472891,-10.7765288967,0.477441,0.500137,0.666667,0.496452,0.513887,0.533642,0.102642,0.52899,0.026667,0.0678333,0.3793103,0.1391239,0.12,0.2,-5.0,-329.25098,0.9999986
12,clip_addwords,10,26,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-415.47764,0.9999993
13,clip_addwords,10,27,0.0740559278993,-0.121203605036,-0.320448026399,-1.9144033973,0.0894063122706,-0.319934386472,-0.737628977026,-4.07918570146,0.097728600805,-0.98005998475,-2.07984425572,-10.8781184235,0.197353,0.199219,0.25,0.202879,0.321528,0.548958,0.009146,0.440323,0.01,0.03125,0.15,0.0548285,0.08,0.2,-5.0,-359.81606,0.9999927
14,clip_addwords,10,20,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-279.12116,0.9999975
15,clip_addwords,10,21,0.543712223796,0.34845269086,0.149208269498,-1.4447471014,0.705092917737,0.295752218994,-0.121942371559,-3.46349909599,0.913132176424,-0.164656409131,-1.2644406801,-10.0627148479,0.864716,0.791035,1.0,0.822472,0.953044,0.92127,0.583004,0.938996,0.144,0.2853951,1.5460937,0.7641232,0.64,0.2,-5.0,-357.85046,0.9999981
16,clip_addwords,10,22,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-331.34996,0.999994
17,clip_addwords,10,49,0.257627153104,0.0623676201687,-0.136876801194,-1.7308321721,0.309111187617,-0.100229511126,-0.51792410168,-3.85948082611,0.400763938657,-0.677024646898,-1.77680891787,-10.5750830857,0.398654,0.377027,0.5,0.387525,0.478993,0.515577,0.0295,0.503518,0.043333,0.1491708,0.8530335,0.2893393,0.36,0.2,-5.0,-357.23972,0.9999931
18,clip_addwords,10,46,0.184939566467,-0.00416429660372,-0.197127422186,-1.74083242684,0.274225564189,-0.0759764465574,-0.433325437115,-3.29211736157,0.385588531576,-0.293268390059,-0.985979534585,-6.52766869079,0.328371,0.20816,0.666667,0.250176,0.544023,0.448435,0.247421,0.480792,0.046667,0.1823148,1.4136905,0.2519448,0.4666667,0.3333333,-3.0,-264.4203,0.9999983
19,clip_addwords,10,47,0.388317204373,0.193057671437,-0.00618674992529,-1.60014212083,0.495726780344,0.0863860816014,-0.331308508952,-3.67286523338,0.624559393341,-0.453229192214,-1.55301346319,-10.351287631,0.502186,0.41152,0.666667,0.443712,0.758184,0.881852,0.141676,0.812934,0.14,0.2147447,1.0998098,0.498571,0.84,0.2,-5.0,-369.72128,0.9999937
20,clip_addwords,10,44,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-375.72338,0.999999
21,clip_addwords,10,45,0.365201513432,0.169941980497,-0.0293024408662,-1.62325781177,0.530928398974,0.121587700231,-0.296106890323,-3.63766361475,0.810648927279,-0.267139658276,-1.36692392925,-10.165198097,0.63557,0.441291,1.0,0.525731,0.6455,0.451366,0.209149,0.535939,0.11,0.2187557,1.4453125,0.4159917,0.4,0.2,-5.0,-353.36468,0.9999982
22,clip_addwords,10,42,0.521747570711,0.326488037776,0.127243616413,-1.46671175449,0.691244485994,0.281903787252,-0.135790803302,-3.47734752773,0.88403070875,-0.193757876804,-1.29354214778,-10.0918163156,0.948029,0.911122,1.0,0.936817,0.957409,0.91231,0.598967,0.941734,0.22,0.448,2.0,0.7036949,0.72,0.2,-5.0,-338.033,0.9999963
23,clip_addwords,10,29,0.494257176183,0.298997643247,0.0997532218846,-1.49420214902,0.675015945852,0.265675247109,-0.152019343445,-3.49357606788,0.920467877045,-0.157320708509,-1.25710497948,-10.0553791473,0.994353,0.992184,1.0,0.993057,0.994353,0.992184,0.051906,0.993057,0.3,0.3719927,1.8080566,0.2410748,0.6,0.2,-5.0,-375.03542,0.9999853
24,clip_addwords,10,40,0.504037457886,0.308777924951,0.109533503588,-1.48442186731,0.58192734886,0.172586650117,-0.245107940437,-3.58666466487,0.708431413966,-0.369357171589,-1.46914144256,-10.2674156104,0.810423,0.754656,1.0,0.77924,0.823787,0.757863,0.309515,0.786896,0.113333,0.4566667,2.0,0.7699616,0.36,0.2,-5.0,-332.56442,0.9999989
25,clip_addwords,10,41,0.337551105948,0.142291573013,-0.0569528483499,-1.65090821925,0.502537079972,0.0931963812297,-0.324498209324,-3.66605493376,0.697994012604,-0.379794572951,-1.47957884393,-10.2778530117,0.443433,0.249851,1.0,0.321337,0.55632,0.330895,0.137144,0.415853,0.075,0.2735273,1.55,0.2271592,0.48,0.2,-5.0,-409.93184,0.9999957
26,clip_addwords,10,1,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-427.1168,0.9999964
27,clip_addwords,10,3,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-346.808,0.9999981
28,clip_addwords,10,2,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-438.18032,0.9999855
29,clip_addwords,10,5,0.261276048815,0.0660165158798,-0.133227905483,-1.72718327638,0.413930750106,0.00459005136332,-0.413104539191,-3.75466126362,0.668516859208,-0.409271726346,-1.50905599732,-10.3073301651,0.408181,0.219061,0.75,0.300311,0.665636,0.603636,0.08882,0.651913,0.06,0.0974375,0.7386541,0.4075904,0.48,0.2,-5.0,-333.89822,0.9999983
30,clip_addwords,10,4,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-466.79384,0.9999934
31,clip_addwords,10,7,0.167671538086,-0.0275879948491,-0.226832416212,-1.82078778711,0.382316632608,-0.0270240661351,-0.444718656689,-3.78627538112,0.872954388915,-0.204834196639,-1.30461846761,-10.1028926354,0.48013,0.12506,1.0,0.271068,0.48013,0.12506,0.036008,0.271068,0.24,0.0954925,0.8396057,0.2147938,0.8,0.2,-5.0,-347.38364,0.9999864
32,clip_addwords,10,6,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-429.0473,0.9999912
33,clip_addwords,10,9,0.281879307393,0.0866197744577,-0.112624646905,-1.70658001781,0.46924027921,0.0598995804667,-0.357795010087,-3.69935173452,0.827083169563,-0.250705415991,-1.35048968697,-10.1487638548,0.566913,0.293951,1.0,0.394924,0.566948,0.293953,0.039522,0.394947,0.19,0.1403302,0.9196106,0.2058608,0.76,0.2,-5.0,-351.06212,0.9999907
34,clip_addwords,10,8,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-372.09404,0.9999992
35,clip_addwords,10,39,0.340707259721,0.145447726785,-0.0537966945773,-1.64775206548,0.475134608189,0.0657939094461,-0.351900681108,-3.69345740554,0.629903130278,-0.447885455277,-1.54766972625,-10.345943894,0.650101,0.567383,1.0,0.618155,0.658361,0.576073,0.100838,0.626827,0.046667,0.2462361,1.3083333,0.2500341,0.16,0.2,-5.0,-345.01088,0.9999972
36,clip_addwords,10,38,0.262823264869,0.0675637319338,-0.131680689429,-1.72563606033,0.366420450381,-0.0429202483616,-0.460614838915,-3.80217156335,0.654957141429,-0.422831444126,-1.5226157151,-10.3208898829,0.504072,0.390038,1.0,0.433881,0.687271,0.608955,0.295455,0.64281,0.06,0.1074708,0.9861111,0.5953165,0.24,0.2,-5.0,-336.54476,0.9999996
37,clip_addwords,10,59,0.575191472964,0.379931940028,0.180687518666,-1.41326785224,0.709899405124,0.300558706382,-0.117135884172,-3.4586926086,0.871885448934,-0.205903136621,-1.30568740759,-10.1039615754,0.843036,0.786254,1.0,0.800313,0.891223,0.838679,0.655361,0.846116,0.103333,0.373661,1.7231771,0.8161936,0.52,0.2,-5.0,-303.2489,0.9999986
38,clip_addwords,10,32,0.318642734006,0.12338320107,-0.0758612202925,-1.66981659119,0.482046020365,0.072705321622,-0.344989268932,-3.68654599336,0.756116119121,-0.321672466434,-1.42145673741,-10.2197309052,0.947855,0.944794,1.0,0.945791,0.961993,0.946643,0.534445,0.953255,0.18,0.1619456,0.8629639,0.4989243,0.56,0.2,-5.0,-399.89324,0.9999986
39,clip_addwords,10,14,0.108879111573,-0.0863804213627,-0.285624842725,-1.87958021363,0.134962890724,-0.274377808018,-0.692072398572,-4.033629123,0.164399499535,-0.913389086019,-2.01317335699,-10.8114475248,0.527025,0.564331,0.75,0.559527,0.539963,0.589318,0.072426,0.577137,0.025,0.1928125,0.9375,0.1714998,0.12,0.2,-5.0,-1365.45212,0.9999949
40,clip_addwords,10,11,0.371677895635,0.176418362699,-0.0228260586633,-1.61678142957,0.481328206075,0.0719875073324,-0.345707083221,-3.68726380765,0.598093429659,-0.479695155896,-1.57947942687,-10.3777535947,0.669054,0.513346,1.0,0.575565,0.696304,0.546583,0.327006,0.604066,0.146667,0.2730556,1.3666667,0.5596159,0.72,0.2,-5.0,-365.6567,0.9999978
41,clip_addwords,10,10,0.334192467645,0.13893293471,-0.0603114866528,-1.65426685755,0.433884742411,0.0245440436682,-0.393150546886,-3.73470727132,0.573326858739,-0.504461726816,-1.60424599779,-10.4025201656,0.917593,0.872987,1.0,0.903344,0.933426,0.883121,0.501413,0.915611,0.115,0.3661979,1.73125,0.5704788,0.4,0.2,-5.0,-329.44052,0.9999974
42,clip_addwords,10,13,0.247641409151,0.0523818762151,-0.146862545148,-1.74081791605,0.280331229296,-0.129009469447,-0.54670406,-3.88826078443,0.301107428767,-0.776681156787,-1.87646542776,-10.6747395956,0.751993,0.84375,1.0,0.811516,0.81385,0.871078,0.416667,0.854769,0.03,0.23675,1.05,0.2480468,0.08,0.2,-5.0,-293.85614,0.999999
43,clip_addwords,10,12,0.213157968716,0.0178984357801,-0.181345985583,-1.77530135648,0.258431822475,-0.150908876268,-0.568603466822,-3.91016019125,0.293743600295,-0.78404498526,-1.88382925623,-10.682103424,0.284702,0.281253,0.5,0.276141,0.480202,0.775011,0.069531,0.606035,0.015,0.098,0.5333333,0.2510057,0.12,0.2,-5.0,-369.8336,0.9999989
44,clip_addwords,10,15,0.643659057215,0.44839952428,0.249155102917,-1.34480026798,0.758389325198,0.349048626455,-0.0686459640988,-3.41020268853,0.864589466835,-0.21319911872,-1.31298338969,-10.1112575575,0.902806,0.958293,1.0,0.934327,0.999855,0.999957,0.956087,0.999871,0.1,0.4193333,1.9,0.8307631,0.44,0.2,-5.0,-325.56548,0.9999991
45,clip_addwords,10,23,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-262.29422,0.9999963
46,clip_addwords,10,17,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-331.84136,0.9999953
47,clip_addwords,10,16,0.0137622050245,-0.181497327911,-0.380741749274,-1.97469712018,0.0446331149385,-0.364707583804,-0.782402174358,-4.12395889879,0.127372838541,-0.950415747013,-2.05020001799,-10.8484741858,0.131339,0.004853,0.6,0.051709,0.240474,0.016439,0.020949,0.131185,0.016,0.0235333,0.3333333,0.0934376,0.16,0.2,-5.0,-430.30388,0.9999985
48,clip_addwords,10,19,0.302739842917,0.107480309982,-0.0917641113809,-1.68571948228,0.423752068067,0.0144113693239,-0.40328322123,-3.74483994566,0.612737398073,-0.465051187482,-1.56483545846,-10.3631096262,0.399776,0.250152,0.75,0.314661,0.556606,0.464701,0.082,0.515974,0.08,0.1479852,0.9310547,0.4388643,0.64,0.2,-5.0,-419.78792,0.9999965
49,clip_addwords,10,18,0.520793485627,0.325533952691,0.126289531328,-1.46766583957,0.675376214208,0.266035515465,-0.151659075088,-3.49321579952,0.893209962526,-0.184578623029,-1.284362894,-10.0826370618,0.666972,0.588375,1.0,0.605089,0.80964,0.760893,0.436519,0.758211,0.052,0.3063,1.66,0.6764261,0.32,0.2,-5.0,-355.16882,0.9999991
50,clip_addwords,10,57,0.514968895223,0.319709362288,0.120464940925,-1.47349042998,0.599914148131,0.190573449388,-0.227121141165,-3.5686778656,0.678128100905,-0.39966048465,-1.49944475562,-10.2977189234,0.851001,0.896133,1.0,0.881707,0.987685,0.983187,0.818783,0.985872,0.073333,0.3301042,1.7163462,0.8327515,0.28,0.2,-5.0,-373.1681,0.9999993
51,clip_addwords,10,30,0.267443257923,0.0721837249878,-0.127060696375,-1.72101606728,0.412298387227,0.00295768848427,-0.41473690207,-3.7562936265,0.681082840875,-0.396705744679,-1.49649001565,-10.2947641834,0.418315,0.222798,0.75,0.302232,0.57363,0.405626,0.049008,0.485414,0.085,0.112275,0.840625,0.3519992,0.68,0.2,-5.0,-401.0375,0.9999934
52,clip_addwords,10,51,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-312.81716,0.9999958
53,clip_addwords,10,50,0.133081778239,-0.0621777546961,-0.261422176059,-1.85537754696,0.173717983189,-0.235622715554,-0.653317306108,-3.99487403054,0.211203878018,-0.866584707537,-1.96636897851,-10.7646431463,0.293953,0.289063,0.333333,0.295552,0.430876,0.61942,0.05754,0.53586,0.02,0.0271111,0.1333333,0.0614844,0.12,0.2,-5.0,-387.00452,0.9999977
54,clip_addwords,10,53,0.14843963304,-0.0468198998952,-0.246064321258,-1.84001969216,0.255187119023,-0.15415357972,-0.571848170274,-3.9134048947,0.539185951251,-0.538602634304,-1.63838690528,-10.4366610731,0.438896,0.346283,0.75,0.371077,0.611346,0.643283,0.133386,0.608531,0.075,0.100337,0.8796875,0.3212597,0.56,0.2,-5.0,-389.92484,0.9999961
55,clip_addwords,10,34,0.3554873797,0.160227846764,-0.0390165745986,-1.6329719455,0.502951020372,0.0936103216291,-0.324084268925,-3.66564099336,0.809746764099,-0.268041821455,-1.36782609243,-10.1661002602,0.486925,0.308263,1.0,0.366181,0.825173,0.849466,0.184193,0.805709,0.065,0.1113792,0.8237179,0.6671542,0.52,0.2,-5.0,-293.02076,0.9999994
56,clip_addwords,10,33,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-342.79958,0.9999976
57,clip_addwords,10,55,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-421.5008,0.9999937
58,clip_addwords,10,37,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-258.08924,0.9999992
59,clip_addwords,10,48,-0.00398488842725,-0.199244421363,-0.398488842725,-1.99244421363,-0.00835389181108,-0.417694590554,-0.835389181108,-4.17694590554,-0.0219956854195,-1.09978427097,-2.19956854195,-10.9978427097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-5.0,-368.4647,0.9999972
60,clip_addwords,10,31,0.276207111573,0.0809475786373,-0.118296842725,-1.71225221363,0.370222389439,-0.0391183093039,-0.456812899858,-3.79836962429,0.464703475499,-0.613085110055,-1.71286938103,-10.5111435488,0.340841,0.238281,0.5,0.267021,0.4444,0.370821,0.221203,0.386528,0.14,0.1808333,1.0,0.5468272,0.56,0.2,-5.0,-337.14848,0.9999986
61,clip_addwords,1,58,0.111796682506,-0.0199780374943,-0.154442037494,-1.23015403749,0.139047743333,-0.0415461666667,-0.225825666667,-1.70006166667,0.16799255494,-0.069754712995,-0.31235396599,-2.25314798995,0.312404,0.320313,0.333333,0.3177,0.40925,0.429641,0.005489,0.425101,0.2,0.1,0.1166667,0.1748386,0.6,1.0,-1.0,-68.28052,0.9999753
62,clip_addwords,1,all,0.176421454817,0.0446467348169,-0.0898172651831,-1.16552926518,0.219737754405,0.0391438444049,-0.145135655595,-1.6193716556,0.266436088829,0.0286888208938,-0.213910432101,-2.15470445606,0.319197,0.307003,0.456667,0.313299,0.398435,0.401678,0.09707,0.401958,0.194889,0.2221938,0.2729377,0.2779112,0.4,1.0,-1.0,-74.903305,0.999982
63,clip_addwords,1,56,0.0737032097959,-0.0580715102041,-0.192535510204,-1.2682475102,0.0974935120408,-0.0831003979592,-0.267379897959,-1.74161589796,0.126021376568,-0.111725891367,-0.354325144362,-2.29511916832,0.223043,0.192187,0.4,0.208169,0.391952,0.387256,0.030238,0.398148,0.12,0.056,0.08,0.1327571,0.6,1.0,-1.0,-77.23804,0.9999821
64,clip_addwords,1,54,0.29331072,0.161536,0.027072,-1.04864,0.33531441,0.1547205,-0.029559,-1.503795,0.37398801494,0.136240747005,-0.10635850599,-2.04715252995,0.484528,0.483398,0.75,0.485628,0.783743,0.878911,0.055615,0.840314,0.25,0.43,0.45,0.8324738,0.8,1.0,-1.0,-85.97092,0.9999795
65,clip_addwords,1,28,-0.00268928,-0.134464,-0.268928,-1.34464,-0.00368559,-0.1842795,-0.368559,-1.842795,-0.0048519850599,-0.242599252995,-0.48519850599,-2.42599252995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-64.32826,0.9999829
66,clip_addwords,1,43,0.02293572,-0.108839,-0.243303,-1.319015,0.030065783291,-0.150528126709,-0.334807626709,-1.80904362671,0.0380219078997,-0.199725360035,-0.44232461303,-2.38311863699,0.223525,0.216797,0.25,0.223147,0.316496,0.30902,0.060417,0.315846,0.15,0.14,0.1944444,0.0443139,0.6,1.0,-1.0,-51.3904,0.9999637
67,clip_addwords,1,60,0.375124053333,0.243349333333,0.108885333333,-0.966826666667,0.461654605313,0.281060695312,0.0967811953125,-1.37745480469,0.55517145758,0.317424189645,0.0748249366502,-1.86596908731,0.735168,0.685547,1.0,0.709027,0.879743,0.885512,0.068872,0.892132,0.533333,0.3883333,0.4916667,0.7601681,1.0,1.0,-1.0,-73.3981,0.9999778
68,clip_addwords,1,36,-0.00268928,-0.134464,-0.268928,-1.34464,-0.00368559,-0.1842795,-0.368559,-1.842795,-0.0048519850599,-0.242599252995,-0.48519850599,-2.42599252995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-77.51182,0.9999921
69,clip_addwords,1,35,0.0129969945098,-0.11877772549,-0.25324172549,-1.32895372549,0.0139614688235,-0.166632441176,-0.350911941176,-1.82514794118,0.014559779646,-0.223187488289,-0.465786741284,-2.40658076524,0.219518,0.25,0.333333,0.242057,0.222143,0.250982,0.02381,0.243902,0.066667,0.0333333,0.0333333,0.0234015,0.2,1.0,-1.0,-70.31632,0.9999876
70,clip_addwords,1,52,0.07923072,-0.052544,-0.187008,-1.26272,0.12753441,-0.0530595,-0.237339,-1.711575,0.18726721694,-0.050480050995,-0.29307930399,-2.23387332795,0.070906,0.023438,0.25,0.045386,0.111714,0.040104,0.003906,0.075567,0.05,0.04,0.1081081,0.0981484,0.2,1.0,-1.0,-77.83474,0.9999893
71,clip_addwords,1,24,-0.00268928,-0.134464,-0.268928,-1.34464,-0.00368559,-0.1842795,-0.368559,-1.842795,-0.0048519850599,-0.242599252995,-0.48519850599,-2.42599252995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-77.28016,0.9999882
72,clip_addwords,1,25,0.0942804169697,-0.0374943030303,-0.17195830303,-1.24767030303,0.105405319091,-0.0751885909091,-0.259468090909,-1.73370409091,0.11514801494,-0.122599252995,-0.36519850599,-2.30599252995,0.439036,0.5,0.666667,0.484115,0.471702,0.533495,0.088889,0.515298,0.133333,0.1333333,0.137931,0.1661981,0.2,1.0,-1.0,-68.89126,0.9999936
